Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
410,[375.0],[138.0],[524.0],[298.0],[313.0],[138.0],[64.0],[138.0],[298.0],[524.0],[313.0],[313.0],[138.0],[313.0],[138.0],[138.0],[833.0],[138.0],[298.0],[524.0],[138.0],[484.0],[64.0],[64.0],[833.0],[138.0],[524.0],[298.0],[313.0],[298.0],[138.0],[313.0],[375.0],[313.0],[524.0],[313.0],[313.0],[298.0],[524.0],[138.0],[298.0],[375.0],[524.0],[298.0],[138.0],[313.0],[313.0],[524.0],[64.0],[138.0],[298.0],[524.0],[313.0],[833.0],[138.0],[313.0],[524.0],[313.0],[375.0],[524.0],[524.0],[375.0],[313.0],[313.0],[298.0],[524.0],[138.0],[298.0],[138.0],[524.0],[313.0],[375.0],[313.0],[64.0],[524.0],[313.0],[524.0],[833.0],[138.0],[524.0],[138.0],[524.0],[138.0],[138.0],[298.0],[64.0],[375.0],[138.0],[138.0],[313.0],[313.0],[138.0],[524.0],[313.0],[384.0],[524.0],[138.0],[64.0],[298.0],[524.0]
411,[524.0],[313.0],[138.0],[64.0],[298.0],[313.0],[384.0],[313.0],[64.0],[138.0],[298.0],[298.0],[313.0],[298.0],[313.0],[313.0],[375.0],[313.0],[64.0],[138.0],[313.0],[747.0],[384.0],[384.0],[375.0],[313.0],[138.0],[64.0],[298.0],[64.0],[313.0],[298.0],[524.0],[298.0],[138.0],[298.0],[298.0],[64.0],[138.0],[313.0],[64.0],[524.0],[138.0],[64.0],[313.0],[298.0],[298.0],[138.0],[384.0],[313.0],[64.0],[138.0],[298.0],[375.0],[313.0],[298.0],[138.0],[298.0],[524.0],[138.0],[138.0],[524.0],[298.0],[298.0],[64.0],[138.0],[313.0],[64.0],[313.0],[138.0],[298.0],[524.0],[298.0],[384.0],[138.0],[298.0],[138.0],[375.0],[313.0],[138.0],[313.0],[138.0],[313.0],[313.0],[64.0],[384.0],[524.0],[313.0],[313.0],[298.0],[298.0],[313.0],[138.0],[298.0],[484.0],[138.0],[313.0],[384.0],[64.0],[138.0]
412,[138.0],[298.0],[313.0],[384.0],[64.0],[298.0],[484.0],[298.0],[384.0],[313.0],[64.0],[64.0],[298.0],[64.0],[298.0],[298.0],[524.0],[298.0],[384.0],[313.0],[298.0],[169.0],[484.0],[484.0],[524.0],[298.0],[313.0],[384.0],[64.0],[384.0],[298.0],[64.0],[138.0],[64.0],[313.0],[64.0],[64.0],[384.0],[313.0],[298.0],[384.0],[138.0],[313.0],[384.0],[298.0],[64.0],[64.0],[313.0],[484.0],[298.0],[384.0],[313.0],[64.0],[524.0],[298.0],[64.0],[313.0],[64.0],[138.0],[313.0],[313.0],[138.0],[64.0],[64.0],[384.0],[313.0],[298.0],[384.0],[298.0],[313.0],[64.0],[138.0],[64.0],[484.0],[313.0],[64.0],[313.0],[524.0],[298.0],[313.0],[298.0],[313.0],[298.0],[298.0],[384.0],[484.0],[138.0],[298.0],[298.0],[64.0],[64.0],[298.0],[313.0],[64.0],[747.0],[313.0],[298.0],[484.0],[384.0],[313.0]
413,[313.0],[64.0],[298.0],[484.0],[384.0],[64.0],[747.0],[64.0],[484.0],[298.0],[384.0],[384.0],[64.0],[384.0],[64.0],[64.0],[138.0],[64.0],[484.0],[298.0],[64.0],[415.0],[747.0],[747.0],[138.0],[64.0],[298.0],[484.0],[384.0],[484.0],[64.0],[384.0],[313.0],[384.0],[298.0],[384.0],[384.0],[484.0],[64.0],[64.0],[484.0],[313.0],[298.0],[484.0],[64.0],[384.0],[384.0],[298.0],[747.0],[64.0],[484.0],[298.0],[384.0],[138.0],[64.0],[384.0],[298.0],[384.0],[313.0],[298.0],[298.0],[313.0],[384.0],[384.0],[484.0],[298.0],[64.0],[484.0],[64.0],[298.0],[384.0],[313.0],[384.0],[747.0],[298.0],[384.0],[298.0],[138.0],[64.0],[298.0],[64.0],[298.0],[64.0],[384.0],[484.0],[747.0],[313.0],[64.0],[64.0],[384.0],[384.0],[64.0],[298.0],[484.0],[169.0],[298.0],[64.0],[747.0],[484.0],[298.0]
414,[298.0],[384.0],[64.0],[747.0],[484.0],[384.0],[169.0],[384.0],[747.0],[64.0],[484.0],[484.0],[384.0],[484.0],[384.0],[384.0],[313.0],[384.0],[747.0],[64.0],[384.0],[327.0],[169.0],[169.0],[313.0],[384.0],[64.0],[747.0],[484.0],[747.0],[384.0],[484.0],[298.0],[484.0],[64.0],[747.0],[484.0],[747.0],[384.0],[384.0],[747.0],[298.0],[64.0],[747.0],[384.0],[484.0],[484.0],[64.0],[169.0],[384.0],[747.0],[64.0],[484.0],[313.0],[384.0],[484.0],[64.0],[484.0],[298.0],[64.0],[64.0],[298.0],[484.0],[484.0],[747.0],[64.0],[384.0],[747.0],[484.0],[64.0],[484.0],[298.0],[484.0],[169.0],[64.0],[484.0],[64.0],[313.0],[384.0],[64.0],[384.0],[64.0],[384.0],[484.0],[747.0],[169.0],[298.0],[384.0],[384.0],[484.0],[484.0],[384.0],[64.0],[747.0],[415.0],[64.0],[384.0],[169.0],[747.0],[64.0]
415,[64.0],[484.0],[384.0],[169.0],[747.0],[484.0],[415.0],[484.0],[169.0],[384.0],[747.0],[747.0],[484.0],[747.0],[484.0],[484.0],[298.0],[484.0],[169.0],[384.0],[484.0],[120.0],[415.0],[415.0],[298.0],[484.0],[384.0],[169.0],[747.0],[169.0],[484.0],[747.0],[64.0],[747.0],[384.0],[169.0],[747.0],[169.0],[484.0],[484.0],[169.0],[64.0],[384.0],[169.0],[484.0],[747.0],[747.0],[384.0],[415.0],[484.0],[169.0],[384.0],[747.0],[298.0],[484.0],[747.0],[384.0],[747.0],[64.0],[384.0],[384.0],[64.0],[747.0],[747.0],[169.0],[384.0],[484.0],[169.0],[747.0],[384.0],[747.0],[64.0],[747.0],[415.0],[384.0],[747.0],[384.0],[298.0],[484.0],[384.0],[484.0],[384.0],[484.0],[747.0],[169.0],[415.0],[64.0],[484.0],[484.0],[747.0],[747.0],[484.0],[384.0],[169.0],[327.0],[384.0],[484.0],[415.0],[169.0],[384.0]
416,[384.0],[747.0],[484.0],[415.0],[169.0],[747.0],[327.0],[747.0],[415.0],[484.0],[169.0],[169.0],[747.0],[169.0],[747.0],[747.0],[64.0],[747.0],[415.0],[484.0],[747.0],[161.0],[327.0],[327.0],[64.0],[747.0],[484.0],[415.0],[169.0],[415.0],[747.0],[169.0],[384.0],[169.0],[484.0],[415.0],[169.0],[415.0],[747.0],[747.0],[415.0],[384.0],[484.0],[415.0],[747.0],[169.0],[169.0],[484.0],[327.0],[747.0],[415.0],[484.0],[169.0],[64.0],[747.0],[169.0],[484.0],[169.0],[384.0],[484.0],[484.0],[384.0],[169.0],[169.0],[415.0],[484.0],[747.0],[415.0],[169.0],[484.0],[169.0],[384.0],[169.0],[327.0],[484.0],[169.0],[484.0],[64.0],[747.0],[484.0],[747.0],[484.0],[747.0],[169.0],[415.0],[327.0],[484.0],[747.0],[747.0],[169.0],[169.0],[747.0],[484.0],[415.0],[120.0],[484.0],[747.0],[327.0],[415.0],[484.0]
417,[484.0],[169.0],[747.0],[327.0],[415.0],[169.0],[120.0],[169.0],[327.0],[747.0],[415.0],[415.0],[169.0],[415.0],[169.0],[169.0],[384.0],[169.0],[327.0],[747.0],[169.0],[980.0],[120.0],[120.0],[384.0],[169.0],[747.0],[327.0],[415.0],[327.0],[169.0],[415.0],[484.0],[415.0],[747.0],[327.0],[415.0],[327.0],[169.0],[169.0],[327.0],[484.0],[747.0],[327.0],[169.0],[415.0],[415.0],[747.0],[120.0],[169.0],[327.0],[747.0],[415.0],[384.0],[169.0],[415.0],[747.0],[415.0],[484.0],[747.0],[747.0],[484.0],[415.0],[415.0],[327.0],[747.0],[169.0],[327.0],[415.0],[747.0],[415.0],[484.0],[415.0],[120.0],[747.0],[415.0],[747.0],[384.0],[169.0],[747.0],[169.0],[747.0],[169.0],[415.0],[327.0],[120.0],[747.0],[169.0],[169.0],[415.0],[415.0],[169.0],[747.0],[327.0],[161.0],[747.0],[169.0],[120.0],[327.0],[747.0]
418,[747.0],[415.0],[169.0],[120.0],[327.0],[415.0],[161.0],[415.0],[120.0],[169.0],[327.0],[327.0],[415.0],[327.0],[415.0],[415.0],[484.0],[415.0],[120.0],[169.0],[415.0],[145.0],[161.0],[161.0],[484.0],[327.0],[169.0],[120.0],[327.0],[120.0],[415.0],[327.0],[747.0],[327.0],[169.0],[120.0],[327.0],[120.0],[415.0],[415.0],[120.0],[747.0],[169.0],[120.0],[415.0],[327.0],[327.0],[169.0],[161.0],[415.0],[120.0],[169.0],[327.0],[484.0],[415.0],[327.0],[169.0],[327.0],[747.0],[169.0],[169.0],[747.0],[327.0],[327.0],[120.0],[169.0],[415.0],[120.0],[327.0],[169.0],[327.0],[747.0],[327.0],[161.0],[169.0],[327.0],[169.0],[484.0],[415.0],[169.0],[415.0],[169.0],[415.0],[327.0],[120.0],[161.0],[169.0],[415.0],[415.0],[327.0],[327.0],[415.0],[169.0],[120.0],[980.0],[169.0],[415.0],[161.0],[120.0],[169.0]
419,[169.0],[327.0],[415.0],[161.0],[120.0],[327.0],[980.0],[327.0],[161.0],[415.0],[120.0],[120.0],[327.0],[120.0],[120.0],[327.0],[747.0],[327.0],[161.0],[415.0],[120.0],[873.0],[980.0],[980.0],[747.0],[120.0],[415.0],[161.0],[120.0],[161.0],[327.0],[120.0],[169.0],[120.0],[415.0],[161.0],[120.0],[161.0],[327.0],[327.0],[161.0],[169.0],[415.0],[161.0],[327.0],[120.0],[120.0],[415.0],[980.0],[327.0],[161.0],[415.0],[120.0],[747.0],[327.0],[120.0],[415.0],[120.0],[169.0],[415.0],[415.0],[169.0],[120.0],[120.0],[161.0],[415.0],[327.0],[161.0],[120.0],[415.0],[120.0],[169.0],[120.0],[980.0],[415.0],[120.0],[415.0],[747.0],[327.0],[415.0],[327.0],[415.0],[327.0],[120.0],[161.0],[980.0],[415.0],[327.0],[327.0],[120.0],[120.0],[327.0],[415.0],[161.0],[145.0],[415.0],[327.0],[980.0],[161.0],[415.0]
420,[415.0],[120.0],[327.0],[980.0],[980.0],[120.0],[145.0],[120.0],[980.0],[327.0],[161.0],[161.0],[120.0],[161.0],[161.0],[120.0],[169.0],[120.0],[980.0],[327.0],[161.0],[230.0],[145.0],[145.0],[169.0],[161.0],[327.0],[980.0],[161.0],[980.0],[120.0],[161.0],[415.0],[161.0],[327.0],[980.0],[161.0],[980.0],[161.0],[120.0],[980.0],[415.0],[327.0],[980.0],[120.0],[161.0],[161.0],[120.0],[145.0],[120.0],[980.0],[327.0],[161.0],[169.0],[120.0],[161.0],[327.0],[161.0],[415.0],[327.0],[327.0],[415.0],[161.0],[161.0],[980.0],[327.0],[120.0],[980.0],[161.0],[327.0],[161.0],[415.0],[161.0],[145.0],[327.0],[161.0],[327.0],[169.0],[120.0],[327.0],[120.0],[327.0],[120.0],[161.0],[980.0],[145.0],[327.0],[120.0],[120.0],[161.0],[161.0],[120.0],[327.0],[980.0],[873.0],[327.0],[120.0],[145.0],[980.0],[327.0]
421,[327.0],[161.0],[120.0],[145.0],[145.0],[161.0],[873.0],[161.0],[145.0],[120.0],[980.0],[980.0],[161.0],[980.0],[980.0],[161.0],[415.0],[161.0],[145.0],[120.0],[980.0],[776.0],[873.0],[873.0],[415.0],[980.0],[120.0],[145.0],[980.0],[145.0],[161.0],[980.0],[327.0],[980.0],[120.0],[145.0],[980.0],[145.0],[980.0],[161.0],[145.0],[327.0],[120.0],[145.0],[161.0],[980.0],[980.0],[161.0],[873.0],[161.0],[145.0],[120.0],[980.0],[415.0],[161.0],[980.0],[120.0],[980.0],[327.0],[120.0],[120.0],[327.0],[980.0],[980.0],[145.0],[120.0],[161.0],[145.0],[980.0],[120.0],[980.0],[327.0],[980.0],[873.0],[120.0],[980.0],[120.0],[415.0],[161.0],[120.0],[161.0],[120.0],[161.0],[980.0],[145.0],[873.0],[120.0],[161.0],[161.0],[980.0],[980.0],[161.0],[120.0],[145.0],[230.0],[120.0],[161.0],[873.0],[145.0],[120.0]
422,[120.0],[980.0],[161.0],[873.0],[873.0],[980.0],[230.0],[980.0],[873.0],[161.0],[145.0],[145.0],[980.0],[145.0],[145.0],[980.0],[327.0],[980.0],[873.0],[161.0],[145.0],[745.0],[230.0],[230.0],[327.0],[145.0],[161.0],[873.0],[145.0],[873.0],[980.0],[145.0],[120.0],[145.0],[161.0],[873.0],[145.0],[873.0],[145.0],[980.0],[873.0],[120.0],[161.0],[873.0],[980.0],[145.0],[145.0],[980.0],[230.0],[980.0],[873.0],[161.0],[145.0],[327.0],[980.0],[145.0],[161.0],[145.0],[120.0],[161.0],[161.0],[120.0],[145.0],[145.0],[873.0],[161.0],[980.0],[873.0],[145.0],[161.0],[145.0],[120.0],[145.0],[230.0],[161.0],[145.0],[980.0],[327.0],[980.0],[161.0],[980.0],[161.0],[980.0],[145.0],[873.0],[230.0],[161.0],[980.0],[980.0],[145.0],[145.0],[980.0],[161.0],[873.0],[776.0],[161.0],[980.0],[230.0],[873.0],[161.0]
423,[161.0],[145.0],[980.0],[230.0],[230.0],[145.0],[776.0],[145.0],[230.0],[980.0],[873.0],[873.0],[145.0],[873.0],[873.0],[145.0],[120.0],[145.0],[230.0],[980.0],[873.0],[259.0],[776.0],[776.0],[120.0],[873.0],[980.0],[230.0],[873.0],[230.0],[145.0],[873.0],[161.0],[873.0],[980.0],[230.0],[873.0],[230.0],[873.0],[145.0],[230.0],[161.0],[980.0],[230.0],[145.0],[873.0],[873.0],[145.0],[776.0],[145.0],[230.0],[980.0],[873.0],[120.0],[145.0],[873.0],[980.0],[873.0],[161.0],[980.0],[980.0],[161.0],[873.0],[873.0],[230.0],[980.0],[145.0],[230.0],[873.0],[980.0],[873.0],[161.0],[873.0],[776.0],[980.0],[873.0],[145.0],[161.0],[145.0],[980.0],[145.0],[980.0],[145.0],[873.0],[230.0],[776.0],[980.0],[145.0],[145.0],[873.0],[873.0],[145.0],[980.0],[230.0],[745.0],[980.0],[145.0],[776.0],[230.0],[980.0]
424,[145.0],[873.0],[145.0],[776.0],[776.0],[873.0],[745.0],[230.0],[776.0],[145.0],[230.0],[230.0],[873.0],[230.0],[230.0],[873.0],[161.0],[873.0],[776.0],[145.0],[230.0],[577.0],[745.0],[745.0],[161.0],[230.0],[145.0],[776.0],[230.0],[776.0],[873.0],[230.0],[145.0],[230.0],[145.0],[776.0],[230.0],[776.0],[230.0],[873.0],[776.0],[980.0],[145.0],[776.0],[873.0],[230.0],[230.0],[873.0],[745.0],[873.0],[776.0],[145.0],[230.0],[161.0],[873.0],[230.0],[145.0],[230.0],[980.0],[145.0],[145.0],[980.0],[230.0],[230.0],[776.0],[145.0],[873.0],[776.0],[230.0],[145.0],[230.0],[980.0],[230.0],[745.0],[873.0],[230.0],[873.0],[980.0],[873.0],[145.0],[873.0],[145.0],[873.0],[230.0],[776.0],[745.0],[145.0],[873.0],[873.0],[230.0],[230.0],[873.0],[145.0],[776.0],[259.0],[145.0],[873.0],[745.0],[776.0],[145.0]
425,[873.0],[230.0],[873.0],[745.0],[745.0],[230.0],[259.0],[776.0],[745.0],[873.0],[776.0],[776.0],[230.0],[776.0],[776.0],[230.0],[980.0],[230.0],[745.0],[873.0],[776.0],[45.0],[259.0],[259.0],[980.0],[776.0],[873.0],[745.0],[776.0],[745.0],[230.0],[776.0],[873.0],[776.0],[873.0],[745.0],[776.0],[745.0],[776.0],[230.0],[745.0],[145.0],[873.0],[745.0],[230.0],[776.0],[776.0],[230.0],[259.0],[230.0],[745.0],[873.0],[776.0],[980.0],[230.0],[776.0],[873.0],[776.0],[145.0],[873.0],[873.0],[145.0],[776.0],[776.0],[745.0],[873.0],[230.0],[745.0],[776.0],[873.0],[776.0],[145.0],[776.0],[259.0],[230.0],[776.0],[230.0],[145.0],[230.0],[873.0],[230.0],[873.0],[230.0],[776.0],[745.0],[259.0],[873.0],[230.0],[230.0],[776.0],[776.0],[230.0],[873.0],[745.0],[577.0],[873.0],[230.0],[259.0],[745.0],[873.0]
426,[230.0],[776.0],[230.0],[259.0],[259.0],[776.0],[577.0],[745.0],[259.0],[230.0],[745.0],[745.0],[776.0],[745.0],[745.0],[776.0],[145.0],[776.0],[259.0],[230.0],[745.0],[348.0],[577.0],[577.0],[145.0],[745.0],[230.0],[259.0],[745.0],[259.0],[776.0],[745.0],[230.0],[745.0],[230.0],[259.0],[745.0],[259.0],[745.0],[776.0],[259.0],[873.0],[230.0],[259.0],[776.0],[745.0],[745.0],[776.0],[577.0],[776.0],[259.0],[230.0],[745.0],[145.0],[776.0],[745.0],[230.0],[745.0],[873.0],[230.0],[230.0],[873.0],[745.0],[745.0],[259.0],[230.0],[776.0],[259.0],[745.0],[230.0],[745.0],[873.0],[745.0],[577.0],[776.0],[745.0],[776.0],[873.0],[776.0],[230.0],[776.0],[230.0],[776.0],[745.0],[259.0],[577.0],[230.0],[776.0],[776.0],[745.0],[745.0],[776.0],[230.0],[259.0],[45.0],[230.0],[776.0],[577.0],[259.0],[230.0]
427,[776.0],[745.0],[776.0],[577.0],[577.0],[745.0],[45.0],[259.0],[577.0],[776.0],[259.0],[259.0],[745.0],[259.0],[259.0],[745.0],[873.0],[745.0],[577.0],[776.0],[259.0],[7.0],[45.0],[45.0],[873.0],[259.0],[776.0],[577.0],[259.0],[577.0],[745.0],[259.0],[776.0],[259.0],[776.0],[577.0],[259.0],[577.0],[259.0],[745.0],[577.0],[230.0],[776.0],[577.0],[745.0],[259.0],[259.0],[745.0],[45.0],[745.0],[577.0],[776.0],[259.0],[873.0],[745.0],[259.0],[776.0],[259.0],[230.0],[776.0],[776.0],[230.0],[259.0],[259.0],[577.0],[776.0],[745.0],[577.0],[259.0],[776.0],[259.0],[230.0],[259.0],[45.0],[745.0],[259.0],[745.0],[230.0],[745.0],[776.0],[745.0],[776.0],[745.0],[259.0],[577.0],[45.0],[776.0],[745.0],[745.0],[259.0],[259.0],[745.0],[776.0],[577.0],[348.0],[776.0],[745.0],[45.0],[577.0],[776.0]
428,[745.0],[259.0],[745.0],[45.0],[45.0],[259.0],[348.0],[577.0],[45.0],[745.0],[577.0],[577.0],[259.0],[577.0],[577.0],[259.0],[230.0],[259.0],[45.0],[745.0],[577.0],[228.0],[348.0],[348.0],[230.0],[577.0],[745.0],[45.0],[577.0],[45.0],[259.0],[577.0],[745.0],[577.0],[745.0],[45.0],[45.0],[45.0],[577.0],[259.0],[45.0],[776.0],[745.0],[45.0],[259.0],[577.0],[577.0],[259.0],[348.0],[259.0],[45.0],[745.0],[577.0],[230.0],[259.0],[577.0],[745.0],[577.0],[776.0],[745.0],[745.0],[776.0],[577.0],[577.0],[45.0],[745.0],[259.0],[45.0],[577.0],[745.0],[577.0],[776.0],[577.0],[348.0],[259.0],[577.0],[259.0],[776.0],[259.0],[745.0],[259.0],[745.0],[259.0],[577.0],[45.0],[348.0],[745.0],[259.0],[259.0],[577.0],[577.0],[259.0],[745.0],[45.0],[7.0],[745.0],[259.0],[348.0],[45.0],[745.0]
429,[259.0],[577.0],[259.0],[348.0],[348.0],[577.0],[7.0],[45.0],[348.0],[259.0],[45.0],[45.0],[577.0],[45.0],[45.0],[577.0],[776.0],[577.0],[348.0],[259.0],[45.0],[155.0],[7.0],[7.0],[776.0],[45.0],[259.0],[348.0],[45.0],[348.0],[45.0],[45.0],[259.0],[45.0],[259.0],[348.0],[7.0],[348.0],[45.0],[577.0],[348.0],[745.0],[259.0],[348.0],[577.0],[45.0],[45.0],[577.0],[7.0],[577.0],[348.0],[577.0],[45.0],[776.0],[577.0],[45.0],[259.0],[45.0],[745.0],[259.0],[259.0],[745.0],[45.0],[45.0],[348.0],[259.0],[577.0],[348.0],[45.0],[259.0],[45.0],[745.0],[45.0],[7.0],[577.0],[45.0],[577.0],[745.0],[577.0],[259.0],[577.0],[259.0],[577.0],[45.0],[348.0],[7.0],[259.0],[577.0],[577.0],[45.0],[45.0],[577.0],[259.0],[348.0],[228.0],[259.0],[577.0],[7.0],[348.0],[259.0]
430,[577.0],[45.0],[577.0],[7.0],[7.0],[45.0],[228.0],[348.0],[7.0],[577.0],[348.0],[348.0],[45.0],[348.0],[348.0],[45.0],[745.0],[45.0],[7.0],[577.0],[348.0],[664.0],[228.0],[228.0],[745.0],[348.0],[577.0],[7.0],[348.0],[7.0],[348.0],[348.0],[577.0],[348.0],[577.0],[7.0],[228.0],[7.0],[348.0],[45.0],[7.0],[259.0],[577.0],[7.0],[45.0],[348.0],[348.0],[45.0],[228.0],[45.0],[7.0],[45.0],[348.0],[745.0],[45.0],[348.0],[577.0],[348.0],[259.0],[577.0],[577.0],[259.0],[348.0],[348.0],[7.0],[577.0],[45.0],[7.0],[348.0],[577.0],[7.0],[259.0],[348.0],[228.0],[45.0],[348.0],[45.0],[259.0],[45.0],[577.0],[45.0],[577.0],[45.0],[348.0],[7.0],[228.0],[577.0],[45.0],[45.0],[348.0],[348.0],[45.0],[577.0],[7.0],[155.0],[577.0],[45.0],[228.0],[7.0],[577.0]
431,[45.0],[348.0],[45.0],[228.0],[228.0],[348.0],[155.0],[7.0],[228.0],[45.0],[7.0],[7.0],[348.0],[7.0],[7.0],[348.0],[259.0],[348.0],[228.0],[45.0],[7.0],[979.0],[155.0],[155.0],[577.0],[7.0],[45.0],[228.0],[7.0],[228.0],[7.0],[7.0],[45.0],[7.0],[45.0],[228.0],[155.0],[228.0],[7.0],[348.0],[228.0],[577.0],[45.0],[228.0],[348.0],[7.0],[7.0],[348.0],[155.0],[348.0],[228.0],[348.0],[7.0],[259.0],[348.0],[7.0],[45.0],[7.0],[577.0],[45.0],[45.0],[577.0],[7.0],[7.0],[228.0],[45.0],[348.0],[228.0],[7.0],[45.0],[228.0],[577.0],[7.0],[155.0],[348.0],[7.0],[348.0],[577.0],[348.0],[45.0],[348.0],[45.0],[348.0],[7.0],[228.0],[155.0],[45.0],[348.0],[348.0],[7.0],[7.0],[348.0],[45.0],[228.0],[664.0],[45.0],[348.0],[155.0],[228.0],[45.0]
432,[348.0],[7.0],[348.0],[155.0],[155.0],[7.0],[664.0],[228.0],[155.0],[348.0],[228.0],[228.0],[7.0],[228.0],[228.0],[7.0],[577.0],[7.0],[155.0],[348.0],[228.0],[215.0],[664.0],[664.0],[45.0],[228.0],[348.0],[155.0],[228.0],[155.0],[228.0],[228.0],[348.0],[228.0],[348.0],[155.0],[664.0],[155.0],[228.0],[7.0],[155.0],[45.0],[348.0],[155.0],[7.0],[228.0],[228.0],[7.0],[664.0],[7.0],[155.0],[7.0],[228.0],[577.0],[7.0],[228.0],[348.0],[228.0],[45.0],[348.0],[348.0],[45.0],[228.0],[228.0],[155.0],[348.0],[7.0],[155.0],[228.0],[348.0],[155.0],[45.0],[228.0],[664.0],[7.0],[228.0],[7.0],[45.0],[7.0],[348.0],[7.0],[348.0],[7.0],[228.0],[155.0],[664.0],[348.0],[7.0],[7.0],[228.0],[228.0],[7.0],[348.0],[155.0],[979.0],[348.0],[7.0],[664.0],[155.0],[348.0]
433,[7.0],[228.0],[7.0],[664.0],[664.0],[228.0],[979.0],[155.0],[664.0],[7.0],[155.0],[155.0],[228.0],[155.0],[155.0],[228.0],[45.0],[228.0],[664.0],[7.0],[155.0],[257.0],[979.0],[979.0],[348.0],[155.0],[7.0],[664.0],[155.0],[664.0],[155.0],[155.0],[7.0],[155.0],[228.0],[664.0],[979.0],[664.0],[155.0],[228.0],[664.0],[348.0],[7.0],[664.0],[228.0],[155.0],[155.0],[228.0],[979.0],[228.0],[664.0],[228.0],[155.0],[45.0],[228.0],[155.0],[7.0],[155.0],[348.0],[7.0],[7.0],[348.0],[155.0],[155.0],[664.0],[7.0],[228.0],[664.0],[155.0],[7.0],[664.0],[348.0],[155.0],[979.0],[228.0],[155.0],[228.0],[348.0],[228.0],[7.0],[228.0],[7.0],[228.0],[155.0],[664.0],[979.0],[7.0],[228.0],[228.0],[155.0],[155.0],[228.0],[7.0],[664.0],[215.0],[7.0],[228.0],[979.0],[664.0],[7.0]
434,[228.0],[155.0],[228.0],[979.0],[979.0],[155.0],[215.0],[664.0],[979.0],[228.0],[664.0],[664.0],[155.0],[664.0],[664.0],[155.0],[348.0],[155.0],[979.0],[228.0],[664.0],[467.0],[215.0],[215.0],[7.0],[664.0],[228.0],[979.0],[664.0],[979.0],[664.0],[664.0],[228.0],[664.0],[155.0],[979.0],[215.0],[979.0],[664.0],[155.0],[979.0],[7.0],[228.0],[979.0],[155.0],[664.0],[664.0],[155.0],[215.0],[155.0],[979.0],[155.0],[664.0],[348.0],[155.0],[664.0],[228.0],[664.0],[7.0],[228.0],[228.0],[7.0],[664.0],[664.0],[979.0],[228.0],[155.0],[979.0],[664.0],[228.0],[979.0],[228.0],[664.0],[215.0],[155.0],[664.0],[155.0],[7.0],[155.0],[228.0],[155.0],[228.0],[155.0],[664.0],[979.0],[215.0],[228.0],[155.0],[155.0],[664.0],[664.0],[155.0],[228.0],[979.0],[257.0],[228.0],[155.0],[215.0],[979.0],[228.0]
435,[155.0],[664.0],[155.0],[215.0],[215.0],[664.0],[257.0],[979.0],[215.0],[155.0],[979.0],[979.0],[664.0],[979.0],[979.0],[664.0],[7.0],[664.0],[215.0],[155.0],[979.0],[600.0],[257.0],[257.0],[228.0],[979.0],[155.0],[215.0],[979.0],[215.0],[979.0],[979.0],[155.0],[979.0],[664.0],[215.0],[257.0],[215.0],[979.0],[664.0],[215.0],[228.0],[155.0],[215.0],[664.0],[979.0],[979.0],[664.0],[257.0],[664.0],[215.0],[664.0],[979.0],[7.0],[664.0],[979.0],[155.0],[979.0],[228.0],[155.0],[155.0],[228.0],[979.0],[979.0],[215.0],[155.0],[979.0],[215.0],[979.0],[155.0],[215.0],[155.0],[979.0],[257.0],[664.0],[979.0],[664.0],[228.0],[664.0],[155.0],[664.0],[155.0],[664.0],[979.0],[215.0],[257.0],[155.0],[664.0],[664.0],[979.0],[979.0],[664.0],[155.0],[215.0],[467.0],[155.0],[664.0],[257.0],[257.0],[155.0]
